Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970
ALB,3,Albania,2928,Miscellaneous,5142,Food,1000 tonnes,41.15,20.17,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2511,Wheat and products,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2511,Wheat and products,5142,Food,1000 tonnes,28.03,1.66,1214,1300,1229,1236,1367,1443,1563,1609,1642,1645
DZA,4,Algeria,2805,Rice (Milled Equivalent),5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,28.03,1.66,8,5,5,5,5,4,6,7,8,6
DZA,4,Algeria,2513,Barley and products,5521,Feed,1000 tonnes,28.03,1.66,7,12,7,9,6,8,5,21,25,20
DZA,4,Algeria,2513,Barley and products,5142,Food,1000 tonnes,28.03,1.66,258,231,301,282,306,256,271,349,369,368
DZA,4,Algeria,2514,Maize and products,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2514,Maize and products,5142,Food,1000 tonnes,28.03,1.66,5,5,4,6,7,7,16,10,14,18
DZA,4,Algeria,2515,Rye and products,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2516,Oats,5521,Feed,1000 tonnes,28.03,1.66,20,23,13,27,24,11,23,32,25,26
DZA,4,Algeria,2516,Oats,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2517,Millet and products,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2518,Sorghum and products,5521,Feed,1000 tonnes,28.03,1.66,1,1,1,1,1,0,1,1,2,1
DZA,4,Algeria,2518,Sorghum and products,5142,Food,1000 tonnes,28.03,1.66,0,1,1,0,0,0,0,1,1,1
DZA,4,Algeria,2520,"Cereals, Other",5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2520,"Cereals, Other",5142,Food,1000 tonnes,28.03,1.66,1,1,1,0,0,0,0,0,0,0
DZA,4,Algeria,2532,Cassava and products,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2531,Potatoes and products,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2531,Potatoes and products,5142,Food,1000 tonnes,28.03,1.66,345,261,205,197,224,164,137,217,167,227
DZA,4,Algeria,2534,"Roots, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2536,Sugar cane,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,28.03,1.66,190,203,200,212,203,213,231,241,233,212
DZA,4,Algeria,2543,"Sweeteners, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,2,2,2,5,8
DZA,4,Algeria,2745,Honey,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,1,1,1
DZA,4,Algeria,2546,Beans,5142,Food,1000 tonnes,28.03,1.66,4,6,5,4,4,4,3,4,5,7
DZA,4,Algeria,2547,Peas,5142,Food,1000 tonnes,28.03,1.66,3,5,5,3,2,2,3,3,2,3
DZA,4,Algeria,2549,"Pulses, Other and products",5521,Feed,1000 tonnes,28.03,1.66,4,4,4,5,4,3,4,3,4,4
DZA,4,Algeria,2549,"Pulses, Other and products",5142,Food,1000 tonnes,28.03,1.66,23,22,19,27,26,22,24,23,22,23
DZA,4,Algeria,2551,Nuts and products,5142,Food,1000 tonnes,28.03,1.66,6,6,6,6,6,6,6,5,2,3
DZA,4,Algeria,2555,Soyabeans,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2555,Soyabeans,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,28.03,1.66,2,1,1,1,1,0,1,1,2,2
DZA,4,Algeria,2558,Rape and Mustardseed,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2561,Sesame seed,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2562,Palm kernels,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2563,Olives (including preserved),5142,Food,1000 tonnes,28.03,1.66,0,0,0,6,4,0,5,2,3,0
DZA,4,Algeria,2570,"Oilcrops, Other",5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2571,Soyabean Oil,5142,Food,1000 tonnes,28.03,1.66,5,5,4,4,4,4,5,0,2,3
DZA,4,Algeria,2572,Groundnut Oil,5142,Food,1000 tonnes,28.03,1.66,7,5,3,4,4,3,5,7,4,7
DZA,4,Algeria,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,28.03,1.66,0,0,5,15,16,14,25,23,40,30
DZA,4,Algeria,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,28.03,1.66,29,21,31,27,28,34,27,34,22,35
DZA,4,Algeria,2577,Palm Oil,5142,Food,1000 tonnes,28.03,1.66,1,1,0,1,0,1,1,1,1,1
DZA,4,Algeria,2578,Coconut Oil,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,1,1
DZA,4,Algeria,2579,Sesameseed Oil,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2580,Olive Oil,5142,Food,1000 tonnes,28.03,1.66,10,12,14,15,15,13,13,14,15,19
DZA,4,Algeria,2582,Maize Germ Oil,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,1,1
DZA,4,Algeria,2601,Tomatoes and products,5142,Food,1000 tonnes,28.03,1.66,88,123,100,92,80,79,54,71,74,104
DZA,4,Algeria,2602,Onions,5142,Food,1000 tonnes,28.03,1.66,65,60,61,65,32,37,37,28,34,35
DZA,4,Algeria,2605,"Vegetables, Other",5521,Feed,1000 tonnes,28.03,1.66,9,7,7,7,7,6,4,8,1,8
DZA,4,Algeria,2605,"Vegetables, Other",5142,Food,1000 tonnes,28.03,1.66,215,206,214,208,233,240,236,293,290,316
DZA,4,Algeria,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,28.03,1.66,121,101,89,211,161,166,218,242,256,323
DZA,4,Algeria,2612,"Lemons, Limes and products",5142,Food,1000 tonnes,28.03,1.66,10,10,11,11,12,13,13,13,14,14
DZA,4,Algeria,2613,Grapefruit and products,5142,Food,1000 tonnes,28.03,1.66,1,0,1,2,2,3,3,4,4,2
DZA,4,Algeria,2614,"Citrus, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2615,Bananas,5142,Food,1000 tonnes,28.03,1.66,15,14,14,16,22,16,16,9,11,10
DZA,4,Algeria,2616,Plantains,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2617,Apples and products,5142,Food,1000 tonnes,28.03,1.66,33,27,21,14,18,12,11,10,11,12
DZA,4,Algeria,2618,Pineapples and products,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2619,Dates,5142,Food,1000 tonnes,28.03,1.66,71,66,101,114,83,95,105,112,122,98
DZA,4,Algeria,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,28.03,1.66,30,14,11,5,24,18,19,10,25,34
DZA,4,Algeria,2625,"Fruits, Other",5142,Food,1000 tonnes,28.03,1.66,83,93,87,92,86,77,78,73,66,90
DZA,4,Algeria,2630,Coffee and products,5142,Food,1000 tonnes,28.03,1.66,22,23,17,22,26,25,24,21,20,16
DZA,4,Algeria,2633,Cocoa Beans and products,5142,Food,1000 tonnes,28.03,1.66,1,0,1,1,1,1,2,1,2,2
DZA,4,Algeria,2635,Tea (including mate),5142,Food,1000 tonnes,28.03,1.66,2,2,3,2,3,4,5,4,4,4
DZA,4,Algeria,2640,Pepper,5142,Food,1000 tonnes,28.03,1.66,1,0,0,1,0,1,1,1,1,1
DZA,4,Algeria,2641,Pimento,5142,Food,1000 tonnes,28.03,1.66,5,5,4,5,5,5,5,5,4,4
DZA,4,Algeria,2642,Cloves,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2645,"Spices, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,1,1,1
DZA,4,Algeria,2655,Wine,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2656,Beer,5142,Food,1000 tonnes,28.03,1.66,91,70,45,37,38,41,48,51,55,60
DZA,4,Algeria,2657,"Beverages, Fermented",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,28.03,1.66,5,2,1,1,1,1,1,2,2,1
DZA,4,Algeria,2731,Bovine Meat,5142,Food,1000 tonnes,28.03,1.66,47,39,29,27,29,30,30,33,34,30
DZA,4,Algeria,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,28.03,1.66,42,39,35,38,40,38,37,45,47,50
DZA,4,Algeria,2733,Pigmeat,5142,Food,1000 tonnes,28.03,1.66,16,7,2,2,2,2,0,0,0,0
DZA,4,Algeria,2734,Poultry Meat,5142,Food,1000 tonnes,28.03,1.66,21,20,18,19,21,22,23,25,26,27
DZA,4,Algeria,2735,"Meat, Other",5142,Food,1000 tonnes,28.03,1.66,6,6,5,6,7,7,7,6,7,7
DZA,4,Algeria,2736,"Offals, Edible",5142,Food,1000 tonnes,28.03,1.66,12,11,10,10,11,11,12,13,14,13
DZA,4,Algeria,2740,"Butter, Ghee",5142,Food,1000 tonnes,28.03,1.66,9,8,7,6,6,5,5,5,6,7
DZA,4,Algeria,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,28.03,1.66,4,3,6,9,12,11,11,11,9,8
DZA,4,Algeria,2781,"Fish, Body Oil",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2782,"Fish, Liver Oil",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2744,Eggs,5142,Food,1000 tonnes,28.03,1.66,14,12,9,8,9,9,9,10,11,11
DZA,4,Algeria,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,28.03,1.66,523,496,443,485,507,558,583,683,711,691
DZA,4,Algeria,2761,Freshwater Fish,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2762,Demersal Fish,5142,Food,1000 tonnes,28.03,1.66,5,3,2,2,1,2,2,2,2,4
DZA,4,Algeria,2763,Pelagic Fish,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,3
DZA,4,Algeria,2763,Pelagic Fish,5142,Food,1000 tonnes,28.03,1.66,21,10,11,14,13,14,12,11,14,17
DZA,4,Algeria,2764,"Marine Fish, Other",5142,Food,1000 tonnes,28.03,1.66,7,7,2,2,2,3,3,2,4,0
DZA,4,Algeria,2765,Crustaceans,5142,Food,1000 tonnes,28.03,1.66,5,3,1,1,1,1,2,1,1,1
DZA,4,Algeria,2766,Cephalopods,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2767,"Molluscs, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2775,Aquatic Plants,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2680,Infant food,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,1,1,1,1,1
DZA,4,Algeria,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,28.03,1.66,29,36,20,37,31,18,29,54,51,47
DZA,4,Algeria,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,28.03,1.66,1487,1543,1539,1529,1686,1710,1856,1977,2034,2038
DZA,4,Algeria,2907,Starchy Roots,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2907,Starchy Roots,5142,Food,1000 tonnes,28.03,1.66,345,261,205,197,224,164,137,218,167,227
DZA,4,Algeria,2908,Sugar Crops,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,28.03,1.66,190,203,200,212,204,216,233,244,239,220
DZA,4,Algeria,2911,Pulses,5521,Feed,1000 tonnes,28.03,1.66,4,4,4,5,4,3,4,3,4,4
DZA,4,Algeria,2911,Pulses,5142,Food,1000 tonnes,28.03,1.66,29,33,28,34,33,28,30,30,29,33
DZA,4,Algeria,2912,Treenuts,5142,Food,1000 tonnes,28.03,1.66,6,6,6,6,6,6,6,5,2,3
DZA,4,Algeria,2913,Oilcrops,5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2913,Oilcrops,5142,Food,1000 tonnes,28.03,1.66,2,1,1,7,6,0,6,4,5,2
DZA,4,Algeria,2914,Vegetable Oils,5142,Food,1000 tonnes,28.03,1.66,51,43,57,66,68,69,76,77,86,97
DZA,4,Algeria,2918,Vegetables,5521,Feed,1000 tonnes,28.03,1.66,9,7,7,7,7,6,4,8,1,8
DZA,4,Algeria,2918,Vegetables,5142,Food,1000 tonnes,28.03,1.66,368,389,376,365,345,356,326,392,398,455
DZA,4,Algeria,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,28.03,1.66,366,326,334,465,409,400,463,473,509,585
DZA,4,Algeria,2922,Stimulants,5142,Food,1000 tonnes,28.03,1.66,25,25,21,25,29,31,30,27,26,22
DZA,4,Algeria,2923,Spices,5142,Food,1000 tonnes,28.03,1.66,5,5,4,6,5,5,6,6,5,6
DZA,4,Algeria,2924,Alcoholic Beverages,5142,Food,1000 tonnes,28.03,1.66,96,72,46,38,39,43,49,53,57,62
DZA,4,Algeria,2943,Meat,5142,Food,1000 tonnes,28.03,1.66,132,110,89,91,99,99,97,110,114,114
DZA,4,Algeria,2945,Offals,5142,Food,1000 tonnes,28.03,1.66,12,11,10,10,11,11,12,13,14,13
DZA,4,Algeria,2946,Animal fats,5142,Food,1000 tonnes,28.03,1.66,14,11,13,15,18,15,16,17,16,15
DZA,4,Algeria,2949,Eggs,5142,Food,1000 tonnes,28.03,1.66,14,12,9,8,9,9,9,10,11,11
DZA,4,Algeria,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,28.03,1.66,523,496,443,485,507,558,583,683,711,691
DZA,4,Algeria,2960,"Fish, Seafood",5521,Feed,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,3
DZA,4,Algeria,2960,"Fish, Seafood",5142,Food,1000 tonnes,28.03,1.66,38,23,17,19,17,20,19,16,21,21
DZA,4,Algeria,2961,"Aquatic Products, Other",5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,0,0,0,0,0
DZA,4,Algeria,2928,Miscellaneous,5142,Food,1000 tonnes,28.03,1.66,0,0,0,0,0,1,1,1,1,1
AGO,7,Angola,2511,Wheat and products,5142,Food,1000 tonnes,-11.2,17.87,43,49,53,56,69,62,71,85,93,97
AGO,7,Angola,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-11.2,17.87,15,12,16,14,20,18,19,9,10,16
AGO,7,Angola,2513,Barley and products,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,1,0,0,0,0,0,0
AGO,7,Angola,2514,Maize and products,5521,Feed,1000 tonnes,-11.2,17.87,14,13,12,14,14,11,12,13,16,14
AGO,7,Angola,2514,Maize and products,5142,Food,1000 tonnes,-11.2,17.87,237,237,223,237,229,228,234,209,252,221
AGO,7,Angola,2516,Oats,5521,Feed,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2516,Oats,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2517,Millet and products,5142,Food,1000 tonnes,-11.2,17.87,51,56,56,59,46,57,61,61,62,62
AGO,7,Angola,2518,Sorghum and products,5521,Feed,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2518,Sorghum and products,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2532,Cassava and products,5521,Feed,1000 tonnes,-11.2,17.87,38,38,39,40,42,45,46,46,47,48
AGO,7,Angola,2532,Cassava and products,5142,Food,1000 tonnes,-11.2,17.87,1067,979,1138,1065,1179,1246,1239,1175,1340,1401
AGO,7,Angola,2531,Potatoes and products,5142,Food,1000 tonnes,-11.2,17.87,11,9,21,29,25,21,23,25,26,27
AGO,7,Angola,2533,Sweet potatoes,5142,Food,1000 tonnes,-11.2,17.87,81,90,113,126,135,113,131,126,131,132
AGO,7,Angola,2534,"Roots, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2536,Sugar cane,5521,Feed,1000 tonnes,-11.2,17.87,6,7,6,6,7,7,7,7,7,8
AGO,7,Angola,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,-11.2,17.87,26,38,44,37,38,38,42,55,48,61
AGO,7,Angola,2543,"Sweeteners, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2745,Honey,5142,Food,1000 tonnes,-11.2,17.87,20,20,20,20,20,20,18,17,16,16
AGO,7,Angola,2546,Beans,5142,Food,1000 tonnes,-11.2,17.87,39,41,42,52,37,42,46,43,39,46
AGO,7,Angola,2551,Nuts and products,5142,Food,1000 tonnes,-11.2,17.87,1,1,1,1,1,1,2,1,2,1
AGO,7,Angola,2555,Soyabeans,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2556,Groundnuts (Shelled Eq),5142,Food,1000 tonnes,-11.2,17.87,9,13,14,12,13,13,13,13,6,8
AGO,7,Angola,2560,Coconuts - Incl Copra,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2561,Sesame seed,5142,Food,1000 tonnes,-11.2,17.87,1,1,1,1,1,1,1,1,1,1
AGO,7,Angola,2571,Soyabean Oil,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2572,Groundnut Oil,5142,Food,1000 tonnes,-11.2,17.87,1,3,3,2,3,3,3,4,2,2
AGO,7,Angola,2573,Sunflowerseed Oil,5142,Food,1000 tonnes,-11.2,17.87,2,2,2,2,2,2,3,2,2,3
AGO,7,Angola,2574,Rape and Mustard Oil,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2575,Cottonseed Oil,5142,Food,1000 tonnes,-11.2,17.87,0,2,1,1,2,2,3,4,5,5
AGO,7,Angola,2576,Palmkernel Oil,5142,Food,1000 tonnes,-11.2,17.87,1,1,0,1,1,1,0,1,1,1
AGO,7,Angola,2577,Palm Oil,5142,Food,1000 tonnes,-11.2,17.87,17,17,15,16,15,16,16,14,16,15
AGO,7,Angola,2578,Coconut Oil,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2580,Olive Oil,5142,Food,1000 tonnes,-11.2,17.87,3,3,3,4,3,4,4,4,5,5
AGO,7,Angola,2582,Maize Germ Oil,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2586,"Oilcrops Oil, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,1,1,1,1,1,1,2,2
AGO,7,Angola,2601,Tomatoes and products,5142,Food,1000 tonnes,-11.2,17.87,1,1,1,1,1,2,2,3,3,4
AGO,7,Angola,2602,Onions,5142,Food,1000 tonnes,-11.2,17.87,2,2,2,3,3,2,2,2,1,1
AGO,7,Angola,2605,"Vegetables, Other",5142,Food,1000 tonnes,-11.2,17.87,151,153,155,158,160,162,165,169,172,172
AGO,7,Angola,2611,"Oranges, Mandarines",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2614,"Citrus, Other",5142,Food,1000 tonnes,-11.2,17.87,63,63,63,65,67,67,70,72,72,73
AGO,7,Angola,2615,Bananas,5142,Food,1000 tonnes,-11.2,17.87,148,155,167,171,175,173,174,166,191,219
AGO,7,Angola,2617,Apples and products,5142,Food,1000 tonnes,-11.2,17.87,0,0,1,1,1,1,2,2,2,2
AGO,7,Angola,2618,Pineapples and products,5142,Food,1000 tonnes,-11.2,17.87,9,10,11,11,12,12,11,12,15,13
AGO,7,Angola,2619,Dates,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2620,Grapes and products (excl wine),5142,Food,1000 tonnes,-11.2,17.87,0,0,1,1,1,0,1,1,1,1
AGO,7,Angola,2625,"Fruits, Other",5142,Food,1000 tonnes,-11.2,17.87,25,26,28,27,27,28,28,29,30,30
AGO,7,Angola,2630,Coffee and products,5142,Food,1000 tonnes,-11.2,17.87,0,1,0,0,1,0,1,1,1,1
AGO,7,Angola,2633,Cocoa Beans and products,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2635,Tea (including mate),5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2640,Pepper,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2641,Pimento,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2642,Cloves,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2645,"Spices, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2655,Wine,5142,Food,1000 tonnes,-11.2,17.87,68,49,61,74,86,94,85,81,81,73
AGO,7,Angola,2656,Beer,5142,Food,1000 tonnes,-11.2,17.87,9,20,27,22,30,37,34,43,54,64
AGO,7,Angola,2657,"Beverages, Fermented",5142,Food,1000 tonnes,-11.2,17.87,41,43,43,45,38,43,46,44,48,46
AGO,7,Angola,2658,"Beverages, Alcoholic",5142,Food,1000 tonnes,-11.2,17.87,10,10,6,4,3,3,2,5,5,7
AGO,7,Angola,2731,Bovine Meat,5142,Food,1000 tonnes,-11.2,17.87,17,19,19,22,25,26,29,30,34,39
AGO,7,Angola,2732,Mutton & Goat Meat,5142,Food,1000 tonnes,-11.2,17.87,2,2,2,2,2,2,2,2,2,2
AGO,7,Angola,2733,Pigmeat,5142,Food,1000 tonnes,-11.2,17.87,8,8,8,8,9,9,9,9,9,9
AGO,7,Angola,2734,Poultry Meat,5142,Food,1000 tonnes,-11.2,17.87,3,3,3,3,3,4,4,4,5,6
AGO,7,Angola,2735,"Meat, Other",5142,Food,1000 tonnes,-11.2,17.87,4,4,4,5,5,5,6,6,6,6
AGO,7,Angola,2736,"Offals, Edible",5142,Food,1000 tonnes,-11.2,17.87,4,4,5,5,5,6,6,6,7,8
AGO,7,Angola,2740,"Butter, Ghee",5142,Food,1000 tonnes,-11.2,17.87,1,1,1,1,1,0,0,0,0,0
AGO,7,Angola,2737,"Fats, Animals, Raw",5142,Food,1000 tonnes,-11.2,17.87,1,1,1,1,2,2,2,2,2,2
AGO,7,Angola,2781,"Fish, Body Oil",5521,Feed,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2781,"Fish, Body Oil",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2744,Eggs,5142,Food,1000 tonnes,-11.2,17.87,2,2,2,2,2,2,2,2,2,2
AGO,7,Angola,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,-11.2,17.87,1,1,1,1,1,1,1,1,1,1
AGO,7,Angola,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-11.2,17.87,128,127,138,143,144,145,154,147,155,159
AGO,7,Angola,2761,Freshwater Fish,5142,Food,1000 tonnes,-11.2,17.87,5,6,6,6,6,6,6,6,6,6
AGO,7,Angola,2762,Demersal Fish,5142,Food,1000 tonnes,-11.2,17.87,27,23,16,15,19,27,22,23,24,32
AGO,7,Angola,2763,Pelagic Fish,5521,Feed,1000 tonnes,-11.2,17.87,0,0,0,5,0,0,8,7,9,9
AGO,7,Angola,2763,Pelagic Fish,5142,Food,1000 tonnes,-11.2,17.87,4,21,25,43,33,29,48,51,43,49
AGO,7,Angola,2764,"Marine Fish, Other",5521,Feed,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2764,"Marine Fish, Other",5142,Food,1000 tonnes,-11.2,17.87,0,1,0,0,0,0,0,0,0,0
AGO,7,Angola,2765,Crustaceans,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2766,Cephalopods,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2767,"Molluscs, Other",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2769,"Aquatic Animals, Others",5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2775,Aquatic Plants,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,0
AGO,7,Angola,2680,Infant food,5142,Food,1000 tonnes,-11.2,17.87,0,0,0,0,0,0,0,0,0,1
AGO,7,Angola,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-11.2,17.87,14,13,12,14,14,11,12,13,16,14
AGO,7,Angola,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-11.2,17.87,347,354,349,368,365,365,385,363,418,396
AGO,7,Angola,2907,Starchy Roots,5521,Feed,1000 tonnes,-11.2,17.87,38,38,39,40,42,45,46,46,47,48
AGO,7,Angola,2907,Starchy Roots,5142,Food,1000 tonnes,-11.2,17.87,1159,1078,1271,1220,1339,1380,1392,1326,1496,1560
AGO,7,Angola,2908,Sugar Crops,5521,Feed,1000 tonnes,-11.2,17.87,6,7,6,6,7,7,7,7,7,8
AGO,7,Angola,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,-11.2,17.87,46,58,64,57,58,58,60,72,64,78
